call_id,account_id,event_at,agent_id,campaign_id,direction,vendor_id,call_status,duration_sec,reported_timezone,timezone_unreliable_flag
CALL0077466,ACC0005804,2026-02-28 10:02:53,AGT0000918,CMP0000077,OUTBOUND,VND0000004,NO_ANSWER,746,Asia/Kolkata,true
CALL0077467,ACC0001112,2026-01-19 20:30:11,AGT0000328,CMP0000086,OUTBOUND,VND0000001,BUSY,572,Asia/Dubai,true
CALL0077468,ACC0009479,2026-03-23 13:29:41,AGT0000732,CMP0000003,OUTBOUND,VND0000001,NO_ANSWER,129,UTC,true
CALL0077469,ACC0016097,2026-01-05 09:36:41,AGT0000428,CMP0000069,OUTBOUND,VND0000015,FAILED,109,Asia/Kolkata,true
CALL0077470,ACC0011000,2026-04-09 19:48:34,AGT0000435,CMP0000031,OUTBOUND,VND0000002,NO_ANSWER,63,UTC,true
CALL0077471,ACC0020475,2026-08-08 20:35:35,AGT0000370,CMP0000058,OUTBOUND,VND0000005,FAILED,407,Asia/Kolkata,true
CALL0077472,ACC0016247,2026-01-05 01:50:50,AGT0000980,CMP0000072,OUTBOUND,VND0000001,VOICEMAIL,265,UTC,true
CALL0077473,ACC0020266,2026-06-05 02:11:55,,CMP0000010,INBOUND,VND0000007,FAILED,19,Asia/Dubai,true
CALL0077474,ACC0000035,2026-01-13 14:21:10,AGT0000980,CMP0000051,OUTBOUND,VND0000013,BUSY,517,UTC,true
CALL0077475,ACC0027116,2026-04-19 03:15:26,AGT0000520,CMP0000042,OUTBOUND,VND0000011,NO_ANSWER,819,UTC,true
CALL0077476,ACC0006965,2026-03-21 12:09:00,AGT0000892,CMP0000023,OUTBOUND,VND0000012,BUSY,137,Asia/Dubai,true
CALL0077477,ACC0007793,2026-01-17 20:59:07,AGT0000438,CMP0000057,OUTBOUND,VND0000014,NO_ANSWER,19,Asia/Kolkata,true
CALL0077478,ACC0005998,2026-04-13 11:48:09,AGT0000844,CMP0000053,OUTBOUND,VND0000011,VOICEMAIL,622,Asia/Dubai,true
CALL0077479,ACC0002879,2026-08-06 04:30:26,AGT0000470,CMP0000066,OUTBOUND,VND0000009,BUSY,195,UTC,true
CALL0077480,ACC0028232,2026-05-05 15:03:38,AGT0000679,CMP0000022,OUTBOUND,VND0000012,ANSWERED,521,UTC,true
CALL0077481,ACC0023128,2026-04-10 03:58:07,AGT0000091,CMP0000030,OUTBOUND,VND0000003,ANSWERED,533,Asia/Kolkata,true
CALL0077482,ACC0015894,2026-03-04 23:02:51,AGT0000012,CMP0000045,OUTBOUND,VND0000006,ANSWERED,604,UTC,true
CALL0077483,ACC0000734,2026-03-05 19:06:25,AGT0000423,CMP0000106,OUTBOUND,VND0000008,VOICEMAIL,731,Asia/Kolkata,true
CALL0077484,ACC0025450,2026-05-13 23:04:33,AGT0000153,CMP0000035,OUTBOUND,VND0000006,ANSWERED,511,UTC,true
CALL0077485,ACC0026321,2026-06-05 00:34:24,AGT0000761,CMP0000106,OUTBOUND,VND0000015,FAILED,348,UTC,true
CALL0077486,ACC0025209,2026-04-16 00:46:05,AGT0000080,CMP0000116,OUTBOUND,VND0000007,BUSY,844,Asia/Kolkata,true
CALL0077487,ACC0016489,2026-03-19 07:32:51,AGT0000209,CMP0000109,OUTBOUND,VND0000013,VOICEMAIL,591,UTC,true
CALL0077488,ACC0022862,2026-01-16 03:56:53,AGT0000507,CMP0000098,OUTBOUND,VND0000014,NO_ANSWER,675,UTC,true
CALL0077489,ACC0016938,2026-07-28 17:51:30,AGT0000670,CMP0000021,INBOUND,VND0000011,ANSWERED,378,Asia/Kolkata,true
CALL0077490,ACC0021640,2026-05-10 17:07:07,AGT0000202,CMP0000058,OUTBOUND,VND0000007,ANSWERED,852,UTC,true
CALL0077491,ACC0022032,2026-02-19 15:50:10,AGT0000580,CMP0000002,OUTBOUND,VND0000010,FAILED,135,Asia/Kolkata,true
CALL0077492,ACC0027053,2026-06-06 21:23:13,AGT0000377,CMP0000071,OUTBOUND,VND0000003,ANSWERED,885,Asia/Dubai,true
CALL0077493,ACC0003122,2026-01-20 10:49:50,AGT0000292,CMP0000056,OUTBOUND,VND0000011,ANSWERED,93,Asia/Dubai,true
CALL0077494,ACC0029942,2026-02-07 02:53:55,AGT0000701,CMP0000080,OUTBOUND,VND0000012,FAILED,863,Asia/Kolkata,true
CALL0077495,ACC0021655,2026-06-20 15:39:08,AGT0000772,CMP0000067,OUTBOUND,VND0000002,BUSY,724,UTC,true
CALL0077496,ACC0027148,2026-05-12 21:49:38,AGT0000940,CMP0000053,OUTBOUND,VND0000009,VOICEMAIL,669,Asia/Dubai,true
CALL0077497,ACC0022172,2026-05-24 06:41:06,AGT0000411,CMP0000109,OUTBOUND,VND0000006,ANSWERED,285,UTC,true
CALL0077498,ACC0026520,2026-07-26 19:47:28,AGT0000953,CMP0000045,OUTBOUND,VND0000010,FAILED,721,Asia/Dubai,true
CALL0077499,ACC0018289,2026-05-28 07:59:50,AGT0000463,CMP0000026,INBOUND,VND0000004,NO_ANSWER,851,Asia/Kolkata,true
CALL0077500,ACC0012386,2026-02-02 02:12:46,AGT0000588,CMP0000019,OUTBOUND,VND0000002,FAILED,682,UTC,true
CALL0077501,ACC0000612,2026-06-03 21:31:00,AGT0000940,CMP0000006,OUTBOUND,VND0000001,VOICEMAIL,240,Asia/Dubai,true
CALL0077502,ACC0022489,2026-06-03 03:42:10,AGT0000706,CMP0000024,OUTBOUND,VND0000011,VOICEMAIL,328,Asia/Dubai,true
CALL0077503,ACC0000705,2026-03-16 22:31:11,AGT0000471,CMP0000097,OUTBOUND,VND0000012,ANSWERED,344,Asia/Kolkata,true
CALL0077504,ACC0022605,2026-07-14 02:29:04,AGT0000352,CMP0000099,OUTBOUND,VND0000003,NO_ANSWER,662,Asia/Dubai,true
CALL0077505,ACC0002372,2026-06-04 23:34:49,AGT0000985,CMP0000073,OUTBOUND,VND0000001,VOICEMAIL,650,Asia/Kolkata,true
CALL0077506,ACC0001271,2026-06-09 16:55:33,AGT0000953,CMP0000107,INBOUND,VND0000001,ANSWERED,814,Asia/Kolkata,true
CALL0077507,ACC0001245,2026-04-10 00:16:01,AGT0000859,CMP0000047,OUTBOUND,VND0000011,VOICEMAIL,207,Asia/Kolkata,true
CALL0077508,ACC0008947,2026-05-09 16:46:05,AGT0000134,CMP0000030,OUTBOUND,VND0000014,ANSWERED,11,Asia/Kolkata,true
CALL0077509,ACC0010809,2026-03-15 02:47:30,AGT0000453,CMP0000036,OUTBOUND,VND0000007,VOICEMAIL,715,Asia/Dubai,true
CALL0077510,ACC0027674,2026-07-05 06:18:50,AGT0000251,CMP0000104,OUTBOUND,VND0000012,VOICEMAIL,528,Asia/Dubai,true
CALL0077511,ACC0001727,2026-05-19 00:20:31,AGT0000361,CMP0000061,OUTBOUND,VND0000015,NO_ANSWER,319,UTC,true
CALL0077512,ACC0028893,2026-04-04 20:55:21,AGT0000076,CMP0000068,OUTBOUND,VND0000015,ANSWERED,570,Asia/Dubai,true
CALL0077513,ACC0025370,2026-03-19 16:01:17,AGT0000748,CMP0000098,OUTBOUND,VND0000012,NO_ANSWER,863,Asia/Kolkata,true
CALL0077514,ACC0019184,2026-01-15 08:06:10,AGT0000715,CMP0000017,OUTBOUND,VND0000002,NO_ANSWER,874,UTC,true
CALL0077515,ACC0011528,2026-07-13 17:28:49,AGT0000008,CMP0000084,OUTBOUND,VND0000003,NO_ANSWER,414,UTC,true
CALL0077516,ACC0017899,2026-02-16 08:07:03,AGT0000185,CMP0000010,OUTBOUND,VND0000005,VOICEMAIL,567,UTC,true
CALL0077517,ACC0017524,2026-05-13 14:49:23,AGT0000386,CMP0000002,OUTBOUND,VND0000003,FAILED,657,UTC,true
CALL0077518,ACC0003080,2026-02-07 11:04:00,AGT0000594,CMP0000024,OUTBOUND,VND0000005,NO_ANSWER,89,Asia/Dubai,true
CALL0077519,ACC0021491,2026-05-25 00:26:40,AGT0000686,CMP0000013,INBOUND,VND0000014,VOICEMAIL,878,Asia/Dubai,true
CALL0077520,ACC0006353,2026-02-20 05:25:54,,CMP0000001,OUTBOUND,VND0000011,ANSWERED,873,UTC,true
CALL0077521,ACC0003667,2026-03-23 07:34:36,AGT0000006,CMP0000095,OUTBOUND,VND0000002,FAILED,762,Asia/Dubai,true
CALL0077522,ACC0020240,2026-02-18 18:20:50,AGT0000819,CMP0000064,OUTBOUND,VND0000003,FAILED,244,UTC,true
CALL0077523,ACC0010895,2026-03-30 09:09:59,AGT0000068,CMP0000113,OUTBOUND,VND0000002,ANSWERED,716,UTC,true
CALL0077524,ACC0026945,2026-01-27 23:56:13,AGT0000531,CMP0000113,OUTBOUND,VND0000013,ANSWERED,228,UTC,true
CALL0077525,ACC0026955,2026-08-02 18:02:39,AGT0000586,CMP0000038,OUTBOUND,VND0000003,NO_ANSWER,788,Asia/Dubai,true
CALL0077526,ACC0017927,2026-06-13 05:42:33,AGT0000664,CMP0000109,OUTBOUND,VND0000014,NO_ANSWER,557,Asia/Kolkata,true
CALL0077527,ACC0009672,2026-04-17 15:53:49,AGT0000676,CMP0000104,OUTBOUND,VND0000003,BUSY,232,Asia/Kolkata,true
CALL0077528,ACC0005354,2026-07-06 02:21:33,AGT0000515,CMP0000073,OUTBOUND,VND0000002,NO_ANSWER,855,Asia/Kolkata,true
CALL0077529,ACC0015250,2026-07-05 11:27:23,AGT0000240,CMP0000103,OUTBOUND,VND0000015,FAILED,209,Asia/Kolkata,true
CALL0077530,ACC0027429,2026-07-06 01:14:26,AGT0000739,CMP0000032,OUTBOUND,VND0000015,NO_ANSWER,37,UTC,true
CALL0077531,ACC0025885,2026-07-12 23:40:22,AGT0000828,CMP0000057,OUTBOUND,VND0000003,ANSWERED,241,UTC,true
CALL0077532,ACC0003819,2026-04-26 01:52:10,AGT0000660,CMP0000075,OUTBOUND,VND0000010,VOICEMAIL,898,Asia/Dubai,true
CALL0077533,ACC0017039,2026-04-15 03:48:22,AGT0000462,CMP0000028,OUTBOUND,VND0000007,BUSY,648,Asia/Kolkata,true
CALL0077534,ACC0011766,2026-01-20 18:47:25,AGT0000782,CMP0000074,OUTBOUND,VND0000014,ANSWERED,462,UTC,true
CALL0077535,ACC0022703,2026-05-03 23:55:21,AGT0000395,CMP0000061,OUTBOUND,VND0000007,NO_ANSWER,571,Asia/Dubai,true
CALL0077536,ACC0018693,2026-01-10 20:23:42,AGT0000260,CMP0000026,OUTBOUND,VND0000006,NO_ANSWER,5,Asia/Dubai,true
CALL0077537,ACC0013813,2026-06-14 21:19:31,AGT0000819,CMP0000049,OUTBOUND,VND0000006,FAILED,12,Asia/Dubai,true
CALL0077538,ACC0001408,2026-04-03 21:30:48,AGT0000311,CMP0000115,OUTBOUND,VND0000003,FAILED,651,Asia/Kolkata,true
CALL0077539,ACC0013479,2026-03-15 01:35:27,AGT0000770,CMP0000084,OUTBOUND,VND0000011,NO_ANSWER,517,Asia/Dubai,true
CALL0077540,ACC0010956,2026-06-13 13:11:47,AGT0000638,CMP0000050,OUTBOUND,VND0000012,NO_ANSWER,155,Asia/Dubai,true
CALL0077541,ACC0017085,2026-03-10 02:48:15,AGT0000385,CMP0000007,OUTBOUND,VND0000005,BUSY,13,UTC,true
CALL0077542,ACC0014239,2026-02-17 05:36:15,AGT0000698,CMP0000088,INBOUND,VND0000012,NO_ANSWER,421,Asia/Kolkata,true
CALL0077543,ACC0021122,2026-06-08 11:50:15,AGT0000261,CMP0000067,OUTBOUND,VND0000007,NO_ANSWER,188,UTC,true
CALL0077544,ACC0023071,2026-05-06 16:49:25,AGT0000894,CMP0000108,OUTBOUND,VND0000009,ANSWERED,742,Asia/Kolkata,true
CALL0077545,ACC0008062,2026-07-16 06:16:17,AGT0000550,CMP0000027,OUTBOUND,VND0000009,VOICEMAIL,21,Asia/Dubai,true
CALL0077546,ACC0012602,2026-06-10 03:12:16,AGT0000464,CMP0000119,OUTBOUND,VND0000010,NO_ANSWER,184,UTC,true
CALL0077547,ACC0006561,2026-07-10 04:14:08,AGT0000775,CMP0000074,OUTBOUND,VND0000001,BUSY,602,Asia/Kolkata,true
CALL0077548,ACC0010177,2026-04-01 10:02:45,AGT0000886,CMP0000061,OUTBOUND,VND0000009,ANSWERED,530,UTC,true
CALL0077549,ACC0000250,2026-07-08 03:41:40,AGT0000475,CMP0000028,OUTBOUND,VND0000008,FAILED,438,Asia/Dubai,true
CALL0077550,ACC0028079,2026-02-24 16:24:39,AGT0000660,CMP0000009,OUTBOUND,VND0000014,BUSY,857,UTC,true
CALL0077551,ACC0023556,2026-03-08 08:19:52,AGT0000465,CMP0000062,OUTBOUND,VND0000013,VOICEMAIL,385,UTC,true
CALL0077552,ACC0025815,2026-01-03 01:02:41,AGT0000976,CMP0000002,OUTBOUND,VND0000001,BUSY,99,Asia/Kolkata,true
CALL0077553,ACC0014735,2026-02-03 13:45:41,AGT0000665,CMP0000042,OUTBOUND,VND0000014,NO_ANSWER,702,Asia/Kolkata,true
CALL0077554,ACC0012630,2026-07-04 01:02:40,AGT0000731,CMP0000036,OUTBOUND,VND0000011,ANSWERED,194,Asia/Kolkata,true
CALL0077555,ACC0023470,2026-01-11 11:08:27,AGT0000792,CMP0000031,OUTBOUND,VND0000010,BUSY,751,Asia/Dubai,true
CALL0077556,ACC0000360,2026-01-25 09:44:07,AGT0000345,CMP0000019,INBOUND,VND0000004,ANSWERED,510,UTC,true
CALL0077557,ACC0029757,2026-07-27 00:15:16,AGT0000879,CMP0000009,OUTBOUND,VND0000004,ANSWERED,248,UTC,true
CALL0077558,ACC0003658,2026-06-09 09:04:29,AGT0000793,CMP0000023,OUTBOUND,VND0000003,ANSWERED,505,Asia/Dubai,true
CALL0077559,ACC0024440,2026-02-25 11:46:05,AGT0000770,CMP0000117,OUTBOUND,VND0000011,NO_ANSWER,274,UTC,true
CALL0077560,ACC0014150,2026-01-03 13:57:52,AGT0000718,CMP0000120,INBOUND,VND0000002,NO_ANSWER,269,UTC,true
CALL0077561,ACC0015219,2026-01-26 03:45:12,AGT0000206,CMP0000120,OUTBOUND,VND0000011,BUSY,789,Asia/Kolkata,true
CALL0077562,ACC0023873,2026-02-05 02:40:36,AGT0000993,CMP0000105,OUTBOUND,VND0000003,VOICEMAIL,657,Asia/Kolkata,true
CALL0077563,ACC0009921,2026-05-02 21:06:39,AGT0000638,CMP0000044,OUTBOUND,VND0000015,FAILED,243,UTC,true
CALL0077564,ACC0013173,2026-03-30 04:11:11,AGT0000385,CMP0000008,OUTBOUND,VND0000002,FAILED,208,UTC,true
CALL0077565,ACC0029401,2026-07-04 14:02:07,AGT0000620,CMP0000108,INBOUND,VND0000013,NO_ANSWER,372,UTC,true
CALL0077566,ACC0016100,2026-03-01 15:16:54,AGT0000492,CMP0000042,OUTBOUND,VND0000005,NO_ANSWER,782,Asia/Dubai,true
CALL0077567,ACC0006316,2026-06-28 04:22:32,AGT0000934,CMP0000015,OUTBOUND,VND0000011,VOICEMAIL,827,Asia/Dubai,true
CALL0077568,ACC0019806,2026-01-16 20:50:24,AGT0000932,CMP0000051,OUTBOUND,VND0000001,BUSY,517,UTC,true
CALL0077569,ACC0001559,2026-04-29 21:51:14,AGT0000380,CMP0000116,OUTBOUND,VND0000010,ANSWERED,669,UTC,true
CALL0077570,ACC0016539,2026-03-08 02:32:59,AGT0000059,CMP0000068,OUTBOUND,VND0000015,ANSWERED,372,Asia/Kolkata,true
CALL0077571,ACC0007958,2026-07-01 07:21:37,AGT0000313,CMP0000042,OUTBOUND,VND0000007,FAILED,847,Asia/Kolkata,true
CALL0077572,ACC0024127,2026-04-04 16:36:45,AGT0000089,CMP0000086,OUTBOUND,VND0000012,VOICEMAIL,821,UTC,true
CALL0077573,ACC0024929,2026-02-14 04:50:21,AGT0000706,CMP0000085,OUTBOUND,VND0000015,BUSY,736,Asia/Kolkata,true
CALL0077574,ACC0002955,2026-02-10 08:34:18,AGT0000006,CMP0000023,OUTBOUND,VND0000006,NO_ANSWER,31,Asia/Dubai,true
CALL0077575,ACC0020001,2026-02-12 06:47:17,AGT0000239,CMP0000003,OUTBOUND,VND0000004,NO_ANSWER,336,UTC,true
CALL0077576,ACC0009364,2026-07-04 16:28:37,AGT0000118,CMP0000112,OUTBOUND,VND0000012,FAILED,481,Asia/Kolkata,true
CALL0077577,ACC0002828,2026-04-18 01:10:46,AGT0000828,CMP0000054,OUTBOUND,VND0000006,VOICEMAIL,343,UTC,true
CALL0077578,ACC0023102,2026-04-15 16:46:22,AGT0000744,CMP0000095,OUTBOUND,VND0000004,BUSY,4,Asia/Dubai,true
CALL0077579,ACC0004613,2026-02-18 01:08:39,AGT0000698,CMP0000028,OUTBOUND,VND0000012,FAILED,336,UTC,true
CALL0077580,ACC0027710,2026-01-11 21:57:05,AGT0000423,CMP0000054,OUTBOUND,VND0000010,BUSY,179,Asia/Dubai,true
CALL0077581,ACC0023832,2026-01-22 14:22:26,AGT0000847,CMP0000027,OUTBOUND,VND0000005,NO_ANSWER,24,Asia/Kolkata,true
CALL0077582,ACC0002818,2026-07-19 01:22:20,AGT0000085,CMP0000027,OUTBOUND,VND0000011,BUSY,92,Asia/Kolkata,true
CALL0077583,ACC0019128,2026-01-21 18:38:26,AGT0000372,CMP0000023,OUTBOUND,VND0000005,FAILED,68,Asia/Kolkata,true
CALL0077584,ACC0004808,2026-06-20 12:03:58,AGT0000552,CMP0000118,OUTBOUND,VND0000013,ANSWERED,888,Asia/Dubai,true
CALL0077585,ACC0001230,2026-02-10 15:45:26,AGT0000300,CMP0000026,OUTBOUND,VND0000008,BUSY,873,Asia/Kolkata,true
CALL0077586,ACC0025209,2026-08-05 01:33:16,AGT0000780,CMP0000056,OUTBOUND,VND0000005,BUSY,117,Asia/Kolkata,true
CALL0077587,ACC0022581,2026-08-01 22:20:25,AGT0000316,CMP0000088,OUTBOUND,VND0000003,NO_ANSWER,190,UTC,true
CALL0077588,ACC0003586,2026-05-25 22:45:58,AGT0000375,CMP0000117,INBOUND,VND0000007,NO_ANSWER,840,Asia/Kolkata,true
CALL0077589,ACC0000028,2026-04-25 11:05:20,AGT0000244,CMP0000104,OUTBOUND,VND0000012,FAILED,279,UTC,true
CALL0077590,ACC0020300,2026-02-13 07:49:46,AGT0000127,CMP0000008,INBOUND,VND0000006,FAILED,688,Asia/Kolkata,true
CALL0077591,ACC0026961,2026-06-27 02:31:06,AGT0000319,CMP0000003,OUTBOUND,VND0000008,FAILED,640,Asia/Kolkata,true
CALL0077592,ACC0024632,2026-06-11 04:36:03,AGT0000433,CMP0000080,OUTBOUND,VND0000002,ANSWERED,509,Asia/Kolkata,true
CALL0077593,ACC0018827,2026-02-21 07:40:59,AGT0000153,CMP0000029,OUTBOUND,VND0000009,BUSY,642,Asia/Dubai,true
CALL0077594,ACC0016616,2026-05-22 02:56:35,AGT0000400,CMP0000098,OUTBOUND,VND0000013,FAILED,38,Asia/Kolkata,true
CALL0077595,ACC0023507,2026-04-05 03:22:52,AGT0000617,CMP0000031,OUTBOUND,VND0000003,NO_ANSWER,326,UTC,true
CALL0077596,ACC0008739,2026-04-24 12:44:03,AGT0000604,CMP0000092,OUTBOUND,VND0000007,NO_ANSWER,223,UTC,true
CALL0077597,ACC0021839,2026-01-31 09:01:01,AGT0000896,CMP0000010,OUTBOUND,VND0000011,VOICEMAIL,93,Asia/Kolkata,true
CALL0077598,ACC0025378,2026-03-07 21:05:51,AGT0000961,CMP0000020,OUTBOUND,VND0000004,ANSWERED,810,Asia/Dubai,true
CALL0077599,ACC0016455,2026-07-06 02:01:52,AGT0000129,CMP0000004,OUTBOUND,VND0000015,ANSWERED,822,UTC,true
CALL0077600,ACC0019384,2026-05-26 22:50:45,AGT0000525,CMP0000108,OUTBOUND,VND0000001,NO_ANSWER,695,Asia/Dubai,true
CALL0077601,ACC0009269,2026-01-04 03:33:52,AGT0000804,CMP0000056,OUTBOUND,VND0000005,FAILED,688,UTC,true
CALL0077602,ACC0006288,2026-07-26 14:54:27,AGT0000703,CMP0000045,OUTBOUND,VND0000002,FAILED,895,Asia/Dubai,true
CALL0077603,ACC0002013,2026-06-06 10:40:58,AGT0000933,CMP0000069,OUTBOUND,VND0000008,FAILED,447,UTC,true
CALL0077604,ACC0007181,2026-02-23 16:42:32,AGT0000217,CMP0000001,OUTBOUND,VND0000004,NO_ANSWER,738,Asia/Dubai,true
CALL0077605,ACC0002831,2026-05-26 15:16:16,AGT0000898,CMP0000034,OUTBOUND,VND0000006,VOICEMAIL,758,Asia/Kolkata,true
CALL0077606,ACC0017653,2026-04-15 07:52:44,AGT0000202,CMP0000048,OUTBOUND,VND0000012,FAILED,433,Asia/Kolkata,true
CALL0077607,ACC0017896,2026-07-18 13:20:52,AGT0000313,CMP0000027,OUTBOUND,VND0000013,FAILED,194,Asia/Kolkata,true
CALL0077608,ACC0028954,2026-04-30 17:46:56,AGT0000533,CMP0000067,OUTBOUND,VND0000003,VOICEMAIL,5,Asia/Dubai,true
CALL0077609,ACC0021771,2026-01-28 04:12:39,AGT0000597,CMP0000109,OUTBOUND,VND0000007,BUSY,171,Asia/Kolkata,true
CALL0077610,ACC0015499,2026-01-09 04:06:58,AGT0000744,CMP0000102,OUTBOUND,VND0000002,FAILED,550,Asia/Dubai,true
CALL0077611,ACC0004014,2026-04-04 00:07:01,,CMP0000117,OUTBOUND,VND0000013,BUSY,758,Asia/Dubai,true
CALL0077612,ACC0007595,2026-03-26 03:16:08,AGT0000445,CMP0000069,OUTBOUND,VND0000007,BUSY,268,Asia/Kolkata,true
CALL0077613,ACC0006569,2026-05-24 05:56:53,AGT0000521,CMP0000064,OUTBOUND,VND0000015,BUSY,651,Asia/Kolkata,true
CALL0077614,ACC0006301,2026-08-06 05:28:51,AGT0000112,CMP0000064,OUTBOUND,VND0000014,FAILED,827,Asia/Kolkata,true
CALL0077615,ACC0011198,2026-07-01 08:26:58,AGT0000730,CMP0000116,OUTBOUND,VND0000015,BUSY,164,Asia/Dubai,true
CALL0077616,ACC0009113,2026-08-05 06:37:53,AGT0000614,CMP0000053,OUTBOUND,VND0000014,BUSY,618,UTC,true
CALL0077617,ACC0026712,2026-07-12 16:43:45,AGT0000159,CMP0000017,OUTBOUND,VND0000004,ANSWERED,613,UTC,true
CALL0077618,ACC0000482,2026-02-16 21:24:17,AGT0000161,CMP0000086,OUTBOUND,VND0000005,FAILED,385,Asia/Dubai,true
CALL0077619,ACC0000162,2026-05-30 10:34:39,AGT0000652,CMP0000068,OUTBOUND,VND0000008,FAILED,412,UTC,true
CALL0077620,ACC0019184,2026-01-02 17:13:46,AGT0000588,CMP0000065,OUTBOUND,VND0000012,BUSY,167,Asia/Dubai,true
CALL0077621,ACC0016293,2026-02-17 08:57:55,AGT0000593,CMP0000073,OUTBOUND,VND0000015,VOICEMAIL,15,Asia/Kolkata,true
CALL0077622,ACC0016800,2026-08-05 00:25:10,,CMP0000036,OUTBOUND,VND0000010,ANSWERED,530,Asia/Kolkata,true
CALL0077623,ACC0008866,2026-03-01 15:20:17,AGT0000959,CMP0000090,OUTBOUND,VND0000003,VOICEMAIL,105,Asia/Dubai,true
CALL0077624,ACC0016963,2026-03-26 00:48:03,AGT0000336,CMP0000034,OUTBOUND,VND0000015,FAILED,458,Asia/Dubai,true
CALL0077625,ACC0017410,2026-05-25 05:44:13,AGT0000947,CMP0000029,OUTBOUND,VND0000008,NO_ANSWER,824,Asia/Kolkata,true
CALL0077626,ACC0011242,2026-03-04 01:34:46,AGT0000771,CMP0000043,OUTBOUND,VND0000012,VOICEMAIL,745,UTC,true
CALL0077627,ACC0018509,2026-07-07 19:05:43,AGT0000049,CMP0000046,OUTBOUND,VND0000008,VOICEMAIL,456,UTC,true
CALL0077628,ACC0009316,2026-04-07 19:50:28,AGT0000726,CMP0000054,OUTBOUND,VND0000012,FAILED,605,Asia/Kolkata,true
CALL0077629,ACC0017295,2026-03-16 06:20:28,AGT0000050,CMP0000060,OUTBOUND,VND0000001,NO_ANSWER,57,Asia/Dubai,true
CALL0077630,ACC0004078,2026-01-06 00:05:23,AGT0000740,CMP0000079,OUTBOUND,VND0000001,FAILED,508,Asia/Kolkata,true
CALL0077631,ACC0029730,2026-05-14 12:59:56,AGT0000059,CMP0000056,OUTBOUND,VND0000005,ANSWERED,669,Asia/Dubai,true
CALL0077632,ACC0027694,2026-01-28 06:31:48,AGT0000460,CMP0000102,OUTBOUND,VND0000003,FAILED,302,Asia/Dubai,true
CALL0077633,ACC0004914,2026-08-01 15:30:12,AGT0000092,CMP0000021,OUTBOUND,VND0000010,NO_ANSWER,747,UTC,true
CALL0077634,ACC0027603,2026-04-26 21:56:14,AGT0000067,CMP0000101,OUTBOUND,VND0000012,FAILED,134,Asia/Dubai,true
CALL0077635,ACC0007319,2026-07-27 16:37:09,AGT0000731,CMP0000012,OUTBOUND,VND0000005,FAILED,440,Asia/Kolkata,true
CALL0077636,ACC0008117,2026-05-27 20:14:09,AGT0000594,CMP0000002,OUTBOUND,VND0000006,FAILED,102,Asia/Dubai,true
CALL0077637,ACC0007119,2026-07-25 03:12:07,AGT0000412,CMP0000071,OUTBOUND,VND0000015,VOICEMAIL,132,Asia/Kolkata,true
CALL0077638,ACC0002921,2026-02-22 12:23:23,AGT0000709,CMP0000083,OUTBOUND,VND0000003,NO_ANSWER,188,Asia/Kolkata,true
CALL0077639,ACC0000518,2026-02-28 19:16:10,AGT0000745,CMP0000096,OUTBOUND,VND0000015,BUSY,832,UTC,true
CALL0077640,ACC0013501,2026-04-25 08:17:31,AGT0000064,CMP0000001,OUTBOUND,VND0000012,ANSWERED,839,Asia/Kolkata,true
CALL0077641,ACC0007662,2026-06-11 09:11:07,AGT0000252,CMP0000012,OUTBOUND,VND0000010,VOICEMAIL,805,Asia/Kolkata,true
CALL0077642,ACC0004878,2026-05-14 07:24:23,AGT0000586,CMP0000012,OUTBOUND,VND0000011,VOICEMAIL,521,Asia/Dubai,true
CALL0077643,ACC0018411,2026-07-11 14:23:23,AGT0000384,CMP0000041,OUTBOUND,VND0000001,BUSY,276,Asia/Kolkata,true
CALL0077644,ACC0014250,2026-06-23 11:51:04,AGT0000141,CMP0000098,OUTBOUND,VND0000004,VOICEMAIL,820,Asia/Dubai,true
CALL0077645,ACC0020461,2026-02-19 18:45:01,AGT0000058,CMP0000103,OUTBOUND,VND0000007,ANSWERED,798,Asia/Dubai,true
CALL0077646,ACC0028381,2026-02-22 06:37:57,AGT0000650,CMP0000005,OUTBOUND,VND0000006,FAILED,555,Asia/Kolkata,true
CALL0077647,ACC0012914,2026-04-21 04:07:58,AGT0000344,CMP0000055,OUTBOUND,VND0000008,ANSWERED,307,Asia/Dubai,true
CALL0077648,ACC0004427,2026-05-19 00:43:14,AGT0000221,CMP0000105,OUTBOUND,VND0000010,ANSWERED,530,Asia/Dubai,true
CALL0077649,ACC0018169,2026-04-29 01:33:05,AGT0000717,CMP0000089,OUTBOUND,VND0000007,BUSY,890,Asia/Dubai,true
CALL0077650,ACC0018151,2026-06-04 11:49:36,AGT0000193,CMP0000065,OUTBOUND,VND0000001,NO_ANSWER,724,UTC,true
CALL0077651,ACC0017913,2026-05-14 19:18:16,AGT0000730,CMP0000094,OUTBOUND,VND0000005,VOICEMAIL,220,UTC,true
CALL0077652,ACC0018419,2026-07-30 23:05:07,AGT0000495,CMP0000099,OUTBOUND,VND0000010,VOICEMAIL,856,UTC,true
CALL0077653,ACC0017520,2026-02-15 18:50:37,AGT0000938,CMP0000117,OUTBOUND,VND0000011,FAILED,210,UTC,true
CALL0077654,ACC0024789,2026-06-30 15:48:18,AGT0000414,CMP0000032,OUTBOUND,VND0000007,ANSWERED,895,UTC,true
CALL0077655,ACC0020816,2026-03-18 00:41:13,AGT0000670,CMP0000039,OUTBOUND,VND0000008,VOICEMAIL,388,UTC,true
